split,idx,y,lon,lat,date
test,221,1,15.198436,37.841717,2021-08-08
test,222,1,16.215403,38.737854,2021-08-14
test,223,1,15.812643,38.063232,2021-08-03
test,224,1,15.822712,39.946133,2021-08-14
test,225,1,16.779264,39.48296,2021-08-09
test,226,1,13.718297,37.479233,2021-08-11
test,227,1,9.046294,39.432613,2021-09-29
test,228,1,15.732092,38.053165,2021-07-26
test,229,1,14.664781,37.49937,2021-07-27
test,230,1,15.138022,37.881992,2021-08-23
test,231,1,16.003954,39.503098,2021-03-02
test,232,1,13.184642,38.01289,2021-02-27
test,233,1,9.378571,40.03675,2021-08-10
test,234,1,9.348364,42.53386,2021-03-30
test,235,1,13.476642,37.952477,2021-08-06
test,236,1,16.285885,39.009716,2021-08-14
test,237,1,16.356367,39.130547,2021-08-14
test,238,1,16.12478,39.211098,2021-08-09
test,239,1,14.28216,37.348335,2021-07-31
test,240,1,14.423125,37.348335,2021-08-01
test,241,1,14.47347,37.10668,2021-07-30
test,242,1,14.554022,37.146957,2021-08-03
test,243,1,14.433194,37.41882,2021-07-31
test,244,1,14.000228,41.416203,2021-07-29
test,245,1,13.154435,38.022957,2021-05-21
test,246,1,14.684918,37.13689,2021-05-23
test,247,1,12.963124,37.962543,2021-05-23
test,248,1,14.413056,37.09661,2021-05-23
test,249,1,16.890024,39.442684,2021-08-02
test,250,1,14.986988,37.328197,2021-06-15
test,251,1,16.386574,40.721443,2021-06-17
test,252,1,8.985881,39.623924,2021-06-18
test,253,1,16.779264,39.442684,2021-08-01
test,254,1,16.789333,40.721443,2021-06-20
test,255,1,14.946712,37.21744,2021-06-22
test,256,1,14.805746,37.005993,2021-08-10
test,257,1,14.57416,37.358406,2021-08-02
test,258,1,14.705056,37.10668,2021-06-23
test,259,1,14.664781,37.348335,2021-06-15
test,260,1,13.78878,37.21744,2021-06-18
test,261,1,15.832781,39.825302,2021-08-03
test,262,1,14.08078,41.194683,2021-06-29
test,263,1,14.463401,37.036198,2021-07-04
test,264,1,16.487265,40.04682,2021-08-11
test,265,1,14.614435,37.71082,2021-07-01
test,266,1,14.423125,37.408752,2021-07-01
test,267,1,12.771813,38.043095,2021-07-03
test,268,1,14.805746,37.177166,2021-07-02
test,269,1,13.607538,37.539646,2021-07-01
test,270,1,14.262022,37.297993,2021-07-06
test,271,1,13.023539,37.80144,2021-08-07
test,272,1,13.416228,37.569855,2021-08-04
test,273,1,14.906436,37.076473,2021-06-30
test,274,1,13.98009,37.297993,2021-06-22
test,275,1,14.7654705,37.31813,2021-07-04
test,276,1,15.822712,39.946133,2021-07-29
test,277,1,8.965742,39.543373,2021-07-04
test,278,1,15.822712,39.996475,2021-08-01
test,279,1,16.376505,40.721443,2021-07-31
test,280,1,14.936643,37.20737,2021-08-09
test,281,1,15.832781,39.996475,2021-08-09
test,282,1,14.513746,37.247646,2021-07-07
test,283,1,14.805746,37.31813,2021-07-10
test,284,1,14.976918,37.11675,2021-06-21
test,285,1,16.708782,40.751648,2021-07-06
test,286,1,16.295954,39.039925,2021-08-09
test,287,1,16.275816,39.815235,2021-07-10
test,288,1,17.151817,40.590546,2021-07-07
test,289,1,16.33623,39.633995,2021-07-30
test,290,1,15.732092,38.12365,2021-07-10
test,291,1,14.322435,37.408752,2021-08-14
test,292,1,13.184642,37.63027,2021-07-11
test,293,1,14.564091,37.056335,2021-07-12
test,294,1,16.255678,38.335094,2021-07-30
test,295,1,13.446435,37.489304,2021-07-10
test,296,1,13.637746,37.30806,2021-07-12
test,297,1,13.708228,37.30806,2021-07-14
test,298,1,14.453332,37.267784,2021-07-10
test,299,1,16.306023,39.644062,2021-07-29
test,300,1,14.000228,37.257717,2021-07-15
test,301,1,16.910162,39.019787,2021-07-12
test,302,1,16.839678,39.493027,2021-08-17
test,303,1,8.804639,40.419373,2021-07-11
test,304,1,8.69388,40.318684,2021-07-11
test,305,1,16.749058,40.74158,2021-07-14
test,306,1,16.43692,38.858685,2021-08-10
test,307,1,14.624505,37.23758,2021-07-26
test,308,1,16.61816,39.56351,2021-08-16
test,309,1,16.225471,38.97951,2021-08-04
test,310,1,15.007126,37.005993,2021-08-04
test,311,1,13.285332,37.63027,2021-07-24
test,312,1,13.738435,37.52958,2021-07-23
test,313,1,13.466573,37.449028,2021-07-22
test,314,1,13.728366,37.459095,2021-07-22
test,315,1,16.23554,38.667374,2021-08-07
test,316,1,9.207397,39.533302,2021-07-22
test,317,1,16.467127,38.4962,2021-08-04
test,318,1,18.148645,40.318684,2021-07-25
test,319,1,16.376505,40.671097,2021-07-27
test,320,1,16.386574,39.47289,2021-08-02
test,321,1,13.2148485,38.063232,2021-08-09
test,322,1,13.406159,37.700752,2021-07-28
test,323,1,13.537056,37.479233,2021-07-29
test,324,1,13.466573,37.489304,2021-07-27
test,325,1,16.104643,39.462822,2021-08-07
test,326,1,14.513746,37.167095,2021-07-28
test,327,1,13.355814,38.053165,2021-07-29
test,328,1,14.392919,37.378544,2021-07-24
test,329,1,16.285885,39.362133,2021-08-12
test,330,1,14.936643,37.23758,2021-07-27
test,331,1,13.476642,37.962543,2021-07-12
test,332,1,14.815815,37.10668,2021-08-07
test,333,1,16.295954,39.301716,2021-08-02
test,334,1,15.792505,38.033028,2021-08-11
test,335,1,13.627676,37.841717,2021-07-23
test,336,1,13.798849,37.851784,2021-07-22
test,337,1,14.513746,37.23758,2021-07-26
test,338,1,14.896367,37.09661,2021-07-29
test,339,1,14.825884,37.146957,2021-07-29
test,340,1,16.15499,39.69441,2021-07-31
test,341,1,16.12478,39.75482,2021-08-04
test,342,1,17.01085,39.16075,2021-08-11
test,343,1,14.302298,41.174545,2021-07-23
test,344,1,16.185196,38.667374,2021-07-28
test,345,1,16.497334,38.536476,2021-08-10
test,346,1,15.067539,37.408752,2021-07-30
test,347,1,14.976918,37.41882,2021-07-29
test,348,1,16.014023,39.543373,2021-07-31
test,349,1,14.241883,37.12682,2021-07-28
test,350,1,13.0034,37.952477,2021-08-07
test,351,1,15.7723675,38.184063,2021-07-31
test,352,1,13.657884,37.831646,2021-08-07
test,353,1,16.03416,39.573578,2021-08-07
test,354,1,15.711953,38.133717,2021-07-29
test,355,1,16.457058,39.925995,2021-08-26
test,356,1,14.6748495,37.388615,2021-07-22
test,357,1,15.037333,37.187233,2021-07-03
test,358,1,15.047401,37.197304,2021-07-31
test,359,1,16.638298,38.919098,2021-07-31
test,360,1,13.909608,41.275234,2021-08-11
test,361,1,16.81954,39.40241,2021-08-12
test,362,1,8.804639,39.87565,2021-07-24
test,363,1,15.762299,38.143787,2021-08-06
test,364,1,13.567263,37.469166,2021-07-30
test,365,1,13.255124,37.730957,2021-08-03
test,366,1,13.436366,37.449028,2021-07-31
test,367,1,12.781883,37.98268,2021-08-03
test,368,1,16.53761,38.919098,2021-08-09
test,369,1,14.272091,41.114132,2021-08-10
test,370,1,13.537056,37.42889,2021-08-08
test,371,1,15.923402,39.785027,2021-08-09
test,372,1,15.127954,37.21744,2021-08-10
test,373,1,13.607538,37.851784,2021-08-07
test,374,1,13.88947,37.328197,2021-08-11
test,375,1,16.809471,39.422546,2021-08-14
test,376,1,14.040504,41.375927,2021-08-14
test,377,1,16.003954,39.523235,2021-08-09
test,378,1,14.413056,37.368473,2021-08-10
test,379,1,8.834846,40.22806,2021-08-09
test,380,1,13.114159,37.992752,2021-08-13
test,381,1,13.557194,37.741028,2021-08-14
test,382,1,13.728366,37.539646,2021-08-15
test,383,1,13.748504,37.42889,2021-08-16
test,384,1,14.302298,37.28792,2021-08-11
test,385,1,12.822159,37.781303,2021-08-16
test,386,1,14.141194,37.449028,2021-08-13
test,387,1,14.644643,37.771233,2021-08-11
test,388,1,15.178298,37.20737,2021-08-16
test,389,1,16.15499,39.785027,2021-08-13
test,390,1,8.603259,40.308613,2021-10-13
test,391,1,16.205334,39.120476,2021-08-15
test,392,1,16.869884,39.462822,2021-08-18
test,393,1,15.792505,38.133717,2021-08-02
test,394,1,13.516918,37.449028,2021-08-31
test,395,1,14.705056,40.781857,2021-08-30
test,396,1,14.725194,40.791924,2021-08-13
test,397,1,13.637746,37.569855,2021-09-15
test,398,1,13.667953,37.50944,2021-09-15
test,399,1,13.647815,37.479233,2021-09-17
test,400,1,15.138022,37.871925,2021-09-16
test,401,1,13.10409,37.71082,2021-09-24
test,402,1,13.134296,37.71082,2021-09-29
test,403,1,14.010298,37.20737,2021-09-29
test,404,1,13.929746,41.295372,2021-07-29
test,405,1,16.698713,40.801994,2022-06-13
test,406,1,13.436366,37.82158,2022-09-24
test,407,1,9.066432,40.389168,2022-07-19
test,408,1,9.136915,39.352062,2022-07-19
test,409,1,9.267812,40.05689,2022-03-01
test,410,1,16.829609,39.432613,2022-07-20
test,411,1,16.990713,39.130547,2022-06-11
test,412,1,16.839678,39.231236,2022-07-18
test,413,1,16.890024,39.201027,2022-07-20
test,414,1,17.000782,39.019787,2022-07-16
test,415,1,15.832781,39.946133,2022-07-29
test,416,1,15.148091,37.781303,2022-07-29
test,417,1,16.557747,40.95303,2022-06-21
test,418,1,16.970575,39.362133,2022-08-05
test,419,1,15.862988,39.88572,2022-03-22
test,420,1,14.554022,37.297993,2022-06-23
test,421,1,14.18147,37.277855,2022-06-02
test,422,1,14.272091,37.277855,2022-05-24
test,423,1,13.919677,37.20737,2022-06-23
test,424,1,16.225471,39.48296,2022-06-19
test,425,1,13.335676,38.01289,2022-08-17
test,426,1,13.88947,37.489304,2022-07-25
test,427,1,13.949883,41.275234,2022-03-22
test,428,1,13.778711,37.328197,2022-09-15
test,429,1,14.251953,37.20737,2022-06-25
test,430,1,15.067539,37.197304,2022-06-24
test,431,1,13.456504,37.50944,2022-08-25
test,432,1,13.758573,37.49937,2022-08-24
test,433,1,13.516918,37.449028,2022-08-29
test,434,1,15.923402,38.637165,2022-09-24
test,435,1,13.245055,37.942406,2022-06-27
test,436,1,13.466573,37.841717,2022-06-27
test,437,1,14.372781,37.41882,2022-07-01
test,438,1,15.148091,37.781303,2022-07-04
test,439,1,17.091402,39.0802,2022-06-19
test,440,1,17.051126,39.18089,2022-07-02
test,441,1,16.879953,39.039925,2022-07-22
test,442,1,14.191539,37.20737,2022-07-29
test,443,1,13.728366,37.479233,2022-07-26
test,444,1,13.365883,38.063232,2022-07-27
test,445,1,13.506848,37.459095,2022-07-27
test,446,1,16.316092,39.493027,2022-07-03
test,447,1,14.644643,37.23758,2022-06-29
test,448,1,14.4936075,37.167095,2022-06-26
test,449,1,13.345745,37.49937,2022-06-24
test,450,1,16.295954,39.805164,2022-07-26
test,451,1,13.728366,37.297993,2022-06-30
test,452,1,16.9303,39.38227,2022-09-22
test,453,1,17.061195,39.211098,2022-07-03
test,454,1,17.051126,39.130547,2022-07-03
test,455,1,13.476642,37.449028,2022-07-24
test,456,1,16.114712,38.56668,2022-07-21
test,457,1,15.822712,39.835373,2022-09-24
test,458,1,12.751676,37.71082,2022-07-24
test,459,1,12.791952,38.053165,2022-07-06
test,460,1,14.946712,37.60006,2022-07-05
test,461,1,12.81209,37.881992,2022-09-19
test,462,1,16.23554,38.657303,2022-07-02
test,463,1,14.322435,37.21744,2022-07-08
test,464,1,13.355814,37.49937,2022-07-29
test,465,1,8.865053,39.412476,2022-07-13
test,466,1,14.463401,37.358406,2022-07-23
test,467,1,12.932918,37.771233,2022-07-26
test,468,1,16.175127,38.254543,2022-08-30
test,469,1,15.570988,38.244476,2022-07-09
test,470,1,16.457058,38.465992,2022-07-13
test,471,1,16.829609,39.40241,2022-07-24
test,472,1,14.3123665,37.368473,2022-07-16
test,473,1,14.38285,41.05372,2022-07-18
test,474,1,14.241883,41.154408,2022-07-26
test,475,1,12.7617445,38.08337,2022-09-03
test,476,1,13.496779,37.57992,2022-08-29
test,477,1,13.355814,38.063232,2022-08-17
test,478,1,13.678021,37.52958,2022-09-01
test,479,1,13.678021,37.489304,2022-09-01
test,480,1,15.782436,38.01289,2022-09-19
test,481,1,13.154435,38.053165,2022-08-02
test,482,1,13.325607,37.942406,2022-08-02
test,483,1,13.617607,37.861855,2022-08-01
test,484,1,14.060642,37.378544,2022-08-29
test,485,1,16.32616,39.503098,2022-08-01
test,486,1,14.262022,37.31813,2022-07-29
test,487,1,17.051126,39.029854,2022-08-02
test,488,1,17.030989,39.029854,2022-08-07
test,489,1,16.255678,38.30489,2022-07-29
test,490,1,15.148091,37.771233,2022-08-02
test,491,1,12.81209,37.841717,2022-08-05
test,492,1,13.345745,38.01289,2022-09-04
test,493,1,17.463955,40.499924,2022-08-02
test,494,1,13.748504,37.80144,2022-09-15
test,495,1,9.227536,42.61441,2022-07-31
test,496,1,14.030436,37.20737,2022-08-01
test,497,1,13.355814,38.01289,2022-09-08
test,498,1,13.758573,37.51951,2022-09-01
test,499,1,16.859816,39.029854,2022-09-08
test,500,1,14.47347,37.036198,2022-08-06
test,501,1,13.043676,37.90213,2022-08-07
test,502,1,12.771813,38.053165,2022-08-04
test,503,1,13.476642,37.479233,2022-08-04
test,504,1,13.456504,37.589993,2022-08-05
test,505,1,13.657884,37.408752,2022-08-05
test,506,1,13.657884,37.39868,2022-09-08
test,507,1,16.890024,39.19096,2022-08-06
test,508,1,16.789333,39.493027,2022-08-06
test,509,1,13.194711,38.01289,2022-09-08
test,510,1,13.970021,37.61013,2022-09-15
test,511,1,13.698159,37.459095,2022-09-15
test,512,1,13.476642,37.42889,2022-09-13
test,513,1,13.355814,37.69068,2022-09-17
test,514,1,12.892641,37.952477,2022-09-17
test,515,1,13.144365,38.09344,2022-09-15
test,516,1,14.38285,37.247646,2022-08-16
test,517,1,13.98009,37.21744,2022-08-17
test,518,1,13.557194,37.549717,2022-09-11
test,519,1,13.567263,37.50944,2022-09-09
test,520,1,13.738435,37.489304,2022-09-09
test,521,1,13.818987,37.50944,2022-09-11
test,522,1,13.476642,37.972614,2022-08-17
test,523,1,13.728366,37.559784,2022-09-06
test,524,1,14.463401,37.22751,2022-09-10
test,525,1,13.929746,37.680614,2022-09-24
test,526,1,14.47347,37.21744,2022-08-20
test,527,1,13.748504,37.81151,2022-08-18
test,528,1,15.047401,38.08337,2022-08-17
test,529,1,12.791952,37.972614,2022-08-17
test,530,1,13.184642,38.08337,2022-08-17
test,531,1,14.976918,37.23758,2022-09-14
test,532,1,14.040504,37.21744,2022-06-29
test,533,1,12.791952,41.980064,2021-06-30
test,534,1,15.520643,41.204754,2021-07-14
test,535,1,13.939815,42.624477,2021-07-31
test,536,1,13.708228,41.33565,2021-08-13
test,537,1,14.030436,42.171375,2021-07-12
test,538,1,13.708228,41.688065,2021-08-13
test,539,1,8.089742,43.96365,2021-02-22
test,540,1,15.903264,41.788754,2021-03-04
test,541,1,8.029328,43.97372,2021-03-15
test,542,1,13.456504,41.385994,2021-08-12
test,543,1,13.577332,41.567238,2021-08-15
test,544,1,15.490437,40.58048,2021-08-13
test,545,1,15.379678,40.590546,2021-08-12
test,546,1,12.61071,43.218548,2021-08-06
test,547,1,13.557194,41.607513,2021-07-31
test,548,1,15.983816,40.791924,2021-08-14
test,549,1,13.466573,41.45648,2021-08-11
test,550,1,12.640917,43.369583,2021-08-14
test,551,1,14.856091,40.771786,2021-08-13
test,552,1,16.487265,40.973167,2021-08-04
test,553,1,13.466573,41.33565,2021-07-28
test,554,1,13.849194,41.567238,2021-08-12
test,555,1,16.638298,40.409306,2021-07-01
test,556,1,14.664781,41.929718,2021-07-04
test,557,1,13.667953,41.416203,2021-08-14
test,558,1,13.345745,41.466545,2021-08-01
test,559,1,15.782436,41.104065,2021-07-12
test,560,1,11.311813,42.775513,2021-07-26
test,561,1,16.024092,41.104065,2021-07-10
test,562,1,15.470298,40.993305,2021-08-02
test,563,1,13.78878,41.496754,2021-07-13
test,564,1,15.782436,41.587376,2021-07-11
test,565,1,15.933471,41.879375,2021-07-12
test,566,1,12.157606,43.047375,2021-08-15
test,567,1,12.7114,42.21165,2021-08-11
test,568,1,14.4936075,42.02034,2021-07-21
test,569,1,12.520089,42.141167,2021-08-09
test,570,1,13.667953,41.396065,2021-08-12
test,571,1,16.23554,40.721443,2021-07-26
test,572,1,16.477196,40.379097,2021-07-31
test,573,1,13.20478,41.52696,2021-07-27
test,574,1,12.953055,41.587376,2021-07-27
test,575,1,16.356367,40.801994,2021-07-28
test,576,1,13.516918,41.33565,2021-07-28
test,577,1,13.839125,41.315514,2021-08-04
test,578,1,13.647815,41.305443,2021-08-01
test,579,1,13.919677,41.496754,2021-08-14
test,580,1,16.507402,40.489857,2021-08-12
test,581,1,13.698159,41.53703,2021-08-11
test,582,1,13.124228,42.272064,2021-08-14
test,583,1,14.463401,41.073856,2021-08-09
test,584,1,14.523815,41.043648,2021-08-14
test,585,1,15.248781,41.194683,2021-08-16
test,586,1,12.832228,41.980064,2021-08-11
test,587,1,9.600088,44.215374,2021-08-15
test,588,1,11.291675,42.785583,2021-08-19
test,589,1,13.2148485,41.466545,2021-08-15
test,590,1,13.496779,41.33565,2021-08-14
test,591,1,13.375952,41.416203,2021-08-14
test,592,1,13.526987,41.375927,2021-08-13
test,593,1,13.476642,41.375927,2021-08-22
test,594,1,15.168229,40.560337,2021-09-06
test,595,1,13.516918,41.305443,2021-09-08
test,596,1,15.218574,41.305443,2021-09-08
test,597,1,14.08078,42.20158,2021-09-12
test,598,1,13.8794,42.221718,2021-09-15
test,599,1,16.587954,40.379097,2021-09-20
test,600,1,15.188367,41.305443,2021-09-29
test,601,1,12.02671,43.208477,2022-08-06
test,602,1,13.496779,41.42627,2022-03-14
test,603,1,12.842297,42.191513,2022-08-02
test,604,1,10.687536,43.97372,2022-03-18
test,605,1,13.667953,41.385994,2022-07-31
test,606,1,12.822159,41.91965,2022-08-02
test,607,1,15.379678,40.197857,2022-03-26
test,608,1,9.902157,44.708755,2022-03-25
test,609,1,10.697606,44.00393,2022-03-23
test,610,1,13.516918,41.72834,2022-03-22
test,611,1,12.600641,42.181442,2022-07-26
test,612,1,12.953055,42.05055,2022-03-23
test,613,1,8.099811,44.094547,2022-07-19
test,614,1,10.36533,43.87303,2022-07-18
test,615,1,13.234986,41.416203,2022-07-22
test,616,1,16.094574,41.16448,2022-06-24
test,617,1,12.781883,42.151237,2022-06-27
test,618,1,12.842297,41.90958,2022-06-27
test,619,1,11.070158,44.255653,2022-06-29
test,620,1,15.631402,41.62765,2022-06-27
test,621,1,16.175127,40.983234,2022-07-03
test,622,1,16.285885,41.073856,2022-07-03
test,623,1,16.598022,40.509995,2022-07-22
test,624,1,12.288504,42.624477,2022-07-19
test,625,1,16.567816,40.409306,2022-07-20
test,626,1,13.537056,41.33565,2022-07-03
test,627,1,16.15499,40.620754,2022-07-06
test,628,1,13.0336075,41.51689,2022-07-17
test,629,1,10.415674,43.822685,2022-07-19
test,630,1,13.798849,41.375927,2022-07-18
test,631,1,14.634574,40.892616,2022-07-19
test,632,1,13.224917,41.5471,2022-07-27
test,633,1,11.362158,42.856064,2022-07-23
test,634,1,12.278434,42.61441,2022-07-31
test,635,1,11.462848,42.654686,2022-08-01
test,636,1,13.466573,41.315514,2022-07-31
test,637,1,15.379678,41.154408,2022-08-19
test,638,1,1.9174622,41.466545,2021-07-12
test,639,1,4.766981,43.530685,2021-02-04
test,640,1,6.4988446,43.27896,2021-08-15
test,641,1,4.756912,43.540756,2021-03-14
test,642,1,2.5618765,42.574135,2021-03-22
test,643,1,3.2566354,43.732063,2021-03-22
test,644,1,3.6896012,44.064342,2021-03-24
test,645,1,2.6424282,43.1682,2021-07-23
test,646,1,5.079119,44.124756,2021-08-16
test,647,1,3.5687735,43.530685,2021-08-17
test,648,1,2.8840835,43.11786,2021-08-16
test,649,1,-0.37826332,39.85551,2021-08-14
test,650,1,2.6827042,42.79565,2021-08-25
test,651,1,3.5889115,43.57096,2021-03-24
test,652,1,6.992224,43.81262,2022-01-17
test,653,1,3.3472562,44.316067,2022-07-18
test,654,1,3.5989804,43.550823,2022-01-28
test,655,1,6.327672,44.225445,2022-02-09
test,656,1,2.350428,42.68489,2022-02-04
test,657,1,3.3875322,44.326134,2022-06-13
test,658,1,2.672635,42.7151,2022-06-28
test,659,1,6.599534,43.68172,2022-03-25
test,660,1,1.7865657,41.315514,2022-06-17
test,661,1,6.8311205,43.913307,2022-03-01
test,662,1,6.8713965,43.923374,2022-04-08
test,663,1,4.48505,44.708755,2022-02-09
test,664,1,7.2137413,44.07441,2022-03-23
test,665,1,-0.54943585,39.93606,2022-06-16
test,666,1,0.45746133,41.13427,2022-06-14
test,667,1,6.287396,43.70186,2022-06-17
test,668,1,2.9948423,44.094547,2022-06-16
test,669,1,2.8538766,42.856064,2022-06-27
test,670,1,2.33029,42.564064,2022-07-22
test,671,1,4.09236,44.29593,2022-07-06
test,672,1,4.3440843,43.711926,2022-07-06
test,673,1,4.2635326,44.517445,2022-07-21
test,674,1,4.4145675,44.58793,2022-07-26
test,675,1,4.766981,43.8831,2022-07-13
test,676,1,3.5788426,43.60117,2022-07-25
test,677,1,4.172912,43.732063,2022-07-30
test,678,1,5.85443,43.923374,2022-08-03
test,679,1,6.388086,43.802547,2022-07-25
test,680,1,6.3981547,43.832756,2022-08-02
test,681,1,-0.2070908,40.15758,2022-08-13
test,682,1,2.4007728,42.82586,2022-08-14
test,683,1,4.394429,44.47717,2022-08-10
test,684,1,-0.16681491,38.77813,2022-08-12
test,685,1,5.4214644,44.77924,2022-08-05
test,686,1,3.1760838,44.225445,2022-08-07
test,687,1,14.201608,37.861855,2021-08-03
test,688,1,14.986988,37.952477,2021-07-01
test,689,1,14.876229,37.841717,2021-07-27
test,690,1,15.087677,37.9122,2021-08-05
test,691,1,15.087677,37.952477,2021-08-03
test,692,1,16.62823,39.493027,2021-08-02
test,693,1,15.691815,40.570408,2021-08-13
test,694,1,14.342573,37.459095,2021-06-26
test,695,1,15.037333,37.9122,2021-08-04
test,696,1,15.017195,37.892063,2021-08-05
test,697,1,14.292229,37.569855,2021-07-04
test,698,1,14.463401,37.700752,2021-07-01
test,699,1,14.302298,37.700752,2021-07-01
test,700,1,15.983816,38.143787,2021-08-09
test,701,1,15.117885,37.942406,2021-08-09
test,702,1,14.362711,37.479233,2021-07-07
test,703,1,16.24561,38.40558,2021-08-02
test,704,1,16.114712,39.714546,2021-08-11
test,705,1,14.997057,37.90213,2021-07-26
test,706,1,16.658438,39.412476,2021-08-07
test,707,1,16.12478,38.335094,2021-08-09
test,708,1,13.959952,37.851784,2021-07-29
test,709,1,15.319263,38.022957,2021-07-30
test,710,1,14.4029875,37.459095,2021-07-29
test,711,1,13.758573,37.751095,2021-07-28
test,712,1,15.148091,37.9122,2021-08-09
test,713,1,15.097746,37.82158,2021-08-10
test,714,1,14.3123665,37.51951,2021-08-10
test,715,1,16.688644,39.009716,2021-08-09
test,716,1,15.027264,37.851784,2022-08-17
test,717,1,14.413056,37.730957,2022-07-26
test,718,1,14.352642,37.82158,2022-08-18
test,719,1,16.094574,38.19413,2022-07-06
test,720,1,14.684918,37.861855,2022-09-09
test,721,1,-7.537302,37.21744,2021-08-15
test,722,1,-7.980337,37.15703,2021-08-03
test,723,1,-8.503923,37.650406,2021-07-01
test,724,1,-7.4970264,39.6642,2021-08-12
test,725,1,-8.705303,38.89896,2021-07-06
test,726,1,-5.181163,36.54282,2021-07-08
test,727,1,-5.593991,37.64034,2021-07-05
test,728,1,-8.6750965,37.23758,2021-07-16
test,729,1,-7.0237846,39.221165,2021-08-17
test,730,1,-6.631095,37.42889,2021-07-23
test,731,1,-7.0741296,37.33827,2021-08-08
test,732,1,-8.503923,37.378544,2021-08-17
test,733,1,-6.7317843,37.297993,2021-08-16
test,734,1,-6.7015777,37.30806,2021-08-15
test,735,1,-5.181163,36.522682,2021-09-07
test,736,1,-8.44351,39.644062,2022-01-16
test,737,1,-5.0905423,36.54282,2022-06-07
test,738,1,-8.604613,39.69441,2022-08-18
test,739,1,-6.540474,37.197304,2022-07-24
test,740,1,-8.725441,39.85551,2022-07-16
test,741,1,-8.574407,39.93606,2022-07-11
test,742,1,-8.685165,39.825302,2022-07-11
test,743,1,-5.483232,36.482407,2022-06-29
test,744,1,-8.232061,39.432613,2022-07-05
test,745,1,-8.795924,39.825302,2022-07-11
test,746,1,-8.473717,39.76489,2022-07-06
test,747,1,-8.654958,39.714546,2022-07-13
test,748,1,-8.262268,37.358406,2022-07-24
test,749,1,-6.641164,37.28792,2022-07-24
test,750,1,-5.3221283,36.93551,2022-07-13
test,751,1,-8.262268,40.298546,2022-07-24
test,752,1,-9.249027,38.919098,2022-07-30
test,753,1,-8.614682,39.734684,2022-07-31
test,754,1,-8.4938545,39.734684,2022-07-30
test,755,1,-8.111234,40.03675,2022-07-29
test,756,1,-8.302544,40.25827,2022-07-31
test,757,1,-8.2219925,39.603786,2022-08-13
test,758,1,-8.272337,39.644062,2022-08-11
test,759,1,-8.987234,39.301716,2022-08-16
test,760,1,-8.8362,39.76489,2022-08-18
test,761,1,-8.483786,39.704475,2022-08-14
test,762,1,-8.6750965,37.52958,2022-09-17
test,763,1,22.39775,36.854958,2021-08-02
test,764,1,28.137064,36.713993,2021-07-28
test,765,1,27.724237,37.056335,2021-07-30
test,766,1,21.974854,37.31813,2021-08-03
test,767,1,28.731134,36.985855,2021-07-28
test,768,1,23.334166,38.818405,2021-08-02
test,769,1,22.750164,37.841717,2021-07-22
test,770,1,28.388788,37.479233,2021-08-01
test,771,1,21.592234,37.700752,2021-08-03
test,772,1,23.334166,38.153854,2021-08-15
test,773,1,29.365479,36.33137,2021-09-22
test,774,1,29.35541,36.301163,2021-02-16
test,775,1,23.152924,38.375374,2021-05-19
test,776,1,22.156096,37.51951,2021-05-22
test,777,1,27.78465,37.01606,2021-05-28
test,778,1,23.807407,38.143787,2021-08-02
test,779,1,28.86203,38.163925,2021-08-01
test,780,1,22.438026,39.221165,2021-08-05
test,781,1,29.506445,36.65358,2021-08-02
test,782,1,26.868374,39.633995,2021-08-22
test,783,1,22.558855,39.392338,2021-07-01
test,784,1,21.773474,37.005993,2021-08-04
test,785,1,26.868374,37.761166,2021-07-14
test,786,1,26.828098,38.637165,2021-07-14
test,787,1,22.69982,41.61758,2021-08-15
test,788,1,22.589062,39.009716,2021-08-01
test,789,1,22.48837,38.97951,2021-08-05
test,790,1,28.519686,37.730957,2021-08-02
test,791,1,27.422167,38.80834,2021-07-17
test,792,1,22.941475,37.650406,2021-07-24
test,793,1,28.046444,37.479233,2021-08-05
test,794,1,21.783543,38.2042,2021-07-27
test,795,1,21.733198,37.90213,2021-07-27
test,796,1,23.87789,38.12365,2021-07-26
test,797,1,23.666441,38.063232,2021-08-05
test,798,1,21.974854,38.29482,2021-07-30
test,799,1,22.01513,40.07703,2021-08-04
test,800,1,29.305065,36.492474,2021-07-31
test,801,1,22.548786,41.255096,2021-07-31
test,802,1,23.978579,41.02351,2021-08-31
test,803,1,27.563133,37.02613,2021-09-01
test,804,1,29.365479,36.311234,2021-08-10
test,805,1,22.951544,40.84227,2021-08-03
test,806,1,29.375547,36.3213,2021-09-08
test,807,1,21.491543,37.71082,2021-08-04
test,808,1,22.568924,41.5471,2022-04-25
test,809,1,21.562027,37.90213,2022-07-02
test,810,1,23.454992,38.033028,2022-08-04
test,811,1,23.29389,40.73151,2022-06-02
test,812,1,22.548786,37.28792,2022-04-25
test,813,1,21.662716,37.60006,2022-07-23
test,814,1,29.315134,36.301163,2022-09-20
test,815,1,24.018856,38.526405,2022-06-17
test,816,1,22.780373,38.657303,2022-07-18
test,817,1,28.116926,36.844887,2022-06-20
test,818,1,21.42106,37.771233,2022-07-04
test,819,1,22.649475,38.41565,2022-07-28
test,820,1,27.472513,37.82158,2022-07-24
test,821,1,27.01941,39.07013,2022-07-13
test,822,1,23.918165,38.022957,2022-07-18
test,823,1,21.63251,37.81151,2022-07-20
